csv_row,isbn13,label,source,status,fields_found,fields_total,missing_fields,covers_written,reviews_written,genres_written,blurb_chars,warnings,book_url,error,out_dir
166,9780671722258,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
167,9780399210808,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
168,9780345274922,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
169,9780821743386,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
170,9780373114559,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
171,9780373034543,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
172,9780373706051,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
173,9780373170630,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
174,9780373105052,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
175,9780373252527,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
176,9780373108305,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
177,9780373160549,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
178,9780373110469,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
179,9780373104789,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
180,9780373104895,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
181,9780373161102,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
182,9780373161881,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
183,9780373110940,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
184,9780373161218,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
185,9780373028573,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
186,9780307100214,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
187,9780373027866,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
188,9780373707331,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
189,9780373108893,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
190,9780373029792,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
191,9780373109494,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
192,9780840751225,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
193,9780805021394,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
194,9780394873046,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
195,9780307106520,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
196,9780687078165,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
197,9780590481571,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
198,9780717282890,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
199,9780679890485,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
200,9780590445757,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
201,9780345316806,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
202,9780440969778,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
203,9780939979219,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
204,9780373104369,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
205,9780373705085,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
206,9780373027903,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
207,9780373110810,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
208,9780373028528,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
209,9780373107698,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
210,9780373105861,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
211,9780373706945,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
212,9780373111299,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
213,9780373704293,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
214,9780373104178,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
215,9780373111398,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
216,9780373116027,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
217,9780373251377,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
218,9780373107087,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
219,9780373106462,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
220,9780373106493,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
221,9780373028160,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
222,9780373104567,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
223,9780373707171,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
224,9780373251681,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
225,9780373106431,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
226,9780373028481,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
227,9780373112111,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
228,9780373111992,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
229,9780373105083,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
230,9780373112296,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
231,9780373112197,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
232,9780373105250,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
233,9780373112890,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
234,9780307123398,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
235,9780373704279,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
236,9780373093380,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
237,9780821738146,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
238,9780515058659,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
239,9780373092901,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
240,9780380419210,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
241,9780821727126,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
242,9780373030804,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
243,9780373289707,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
244,9780310466529,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
245,9780821748473,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
246,9780671496524,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
247,9780684174709,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
248,9780671028428,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
249,9780671015404,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
250,9780812530094,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
251,9780821721919,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
252,9780821732571,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
253,9780821730980,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
254,9780786844319,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
255,9781887734011,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
256,9780152321598,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
257,9780553055771,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
258,9780448030944,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
259,9780816714667,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
260,9780307200136,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
261,9780590101769,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
262,9780689821721,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
263,9780874036886,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
264,9780816703807,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
265,9780425153406,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
266,9780684176604,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
267,9780679822370,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
268,9780373024568,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
269,9780688137557,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
270,9780399228179,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
271,9780374367800,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
272,9780385013932,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
273,9780809244096,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
274,9780689849640,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
275,9780816431618,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
276,9780307121097,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
277,9780394834603,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
278,9780590337786,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
279,9780395670644,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
280,9780816732630,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
281,9780763616137,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
282,9780899193366,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
283,9780870442438,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
284,9781562882235,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
285,9780930323998,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
286,9780679894568,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
287,9780440005339,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
288,9780064450935,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
289,9780819310675,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
290,9780553152517,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
291,9780064451130,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
292,9780307130228,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
293,9780394841090,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
294,9780590423120,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
295,9780690044812,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
296,9780316119597,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
297,9780060208004,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
298,9780064450942,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
299,9780679891246,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
300,9780934426794,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
301,9780373263622,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
302,9780451405395,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
303,9780312982874,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
304,9780446314350,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
305,9780451188656,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
306,9780380798735,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
307,9780553248852,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
308,9780061043987,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
309,9780061043970,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
310,9781565121621,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
311,9780553256246,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
312,9780449219997,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
313,9780515110104,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
314,9780312960957,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
315,9780307116543,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
316,9781570641282,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
317,9780448411026,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
318,9780448191157,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
319,9780140549928,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
320,9780934323123,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
321,9781577593447,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
322,9780451174246,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
323,9780310415510,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
324,9780769604343,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
325,9780439105965,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
326,9780962954115,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
327,9780307123305,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
328,9780451521132,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
